ID,Datetime,Temperature,Humidity,Pressure,Co2_Gas,PM2_5,PM10,Daytime
0,"Mon, 20 May 2019 19:08:34 GMT",23.00525734,33.06045426,972.7844332,626,3.8,8.8,Night
1,"Mon, 20 May 2019 19:08:35 GMT",22.98994236,33.09548316,972.8444715,627,3.8,8.9,Night
2,"Mon, 20 May 2019 19:08:36 GMT",23.00015235,33.08046737,972.8044464,627,3.8,8.9,Night
3,"Mon, 20 May 2019 19:08:36 GMT",22.98994236,33.10548665,972.732905,626,3.8,8.9,Night
4,"Mon, 20 May 2019 19:08:37 GMT",22.99504735,33.10548169,972.7686754,626,3.7,8.3,Night
5,"Mon, 20 May 2019 19:08:38 GMT",22.99504735,33.10047989,972.7965673,627,3.7,8.3,Night
6,"Mon, 20 May 2019 19:08:38 GMT",22.98994236,33.12549354,972.732905,627,3.7,8.3,Night
7,"Mon, 20 May 2019 19:08:39 GMT",22.98994236,33.13049525,972.8165799,626,3.7,8.3,Night
8,"Mon, 20 May 2019 19:08:40 GMT",22.99504735,33.14549582,972.7686754,626,3.7,8.2,Night
9,"Mon, 20 May 2019 19:08:40 GMT",22.99504735,33.14549582,972.8244592,626,3.7,8.2,Night
10,"Mon, 20 May 2019 19:08:41 GMT",22.99504735,33.12048705,972.7686754,626,3.7,8.2,Night
11,"Mon, 20 May 2019 19:08:41 GMT",22.99504735,33.15549928,972.7965673,627,3.8,8.3,Night
12,"Mon, 20 May 2019 19:08:42 GMT",22.99504735,33.14549582,972.7965673,626,3.8,8,Night
13,"Mon, 20 May 2019 19:08:43 GMT",22.99504735,33.15549928,972.8244592,626,3.8,8,Night
14,"Mon, 20 May 2019 19:08:43 GMT",22.98994236,33.15550367,972.7607966,626,3.7,7.3,Night
15,"Mon, 20 May 2019 19:08:44 GMT",22.98994236,33.1805119,972.7607966,627,3.6,7,Night
16,"Mon, 20 May 2019 19:08:45 GMT",22.99504735,33.18550949,972.7965673,627,3.6,7,Night
17,"Mon, 20 May 2019 19:08:45 GMT",22.98994236,33.20051836,972.7886882,626,3.6,6.8,Night
18,"Mon, 20 May 2019 19:08:46 GMT",22.98994236,33.20051836,972.7886882,626,3.5,6.8,Night
19,"Mon, 20 May 2019 19:08:47 GMT",22.98994236,33.20551995,972.7886882,626,3.5,6.8,Night
20,"Mon, 20 May 2019 19:08:47 GMT",22.99504735,33.21551943,972.8523511,626,3.5,7.4,Night
21,"Mon, 20 May 2019 19:08:48 GMT",22.98483737,33.21552681,972.7808092,627,3.5,7.5,Night
22,"Mon, 20 May 2019 19:08:49 GMT",22.98483737,33.22052832,972.8087006,626,3.5,7.5,Night
23,"Mon, 20 May 2019 19:08:49 GMT",22.98483737,33.22552983,972.8644835,626,3.5,6.9,Night
24,"Mon, 20 May 2019 19:08:50 GMT",22.97973237,33.23053484,972.8287126,626,3.6,7,Night
25,"Mon, 20 May 2019 19:08:51 GMT",22.98483737,33.25053727,972.7808092,626,3.6,7,Night
26,"Mon, 20 May 2019 19:08:51 GMT",22.97973237,33.25554195,972.745039,626,3.7,7.1,Night
27,"Mon, 20 May 2019 19:08:52 GMT",22.98483737,33.25553874,972.8087006,627,3.7,7.1,Night
28,"Mon, 20 May 2019 19:08:53 GMT",22.97462738,33.27054917,972.7371603,626,3.7,7.3,Night
29,"Mon, 20 May 2019 19:08:53 GMT",22.96952239,33.28055472,972.7013909,627,3.8,7.2,Night
30,"Mon, 20 May 2019 19:08:54 GMT",22.97973237,33.29055161,972.8008214,626,3.8,7.2,Night
31,"Mon, 20 May 2019 19:08:55 GMT",22.97462738,33.29555571,972.8487241,627,3.8,7.3,Night
32,"Mon, 20 May 2019 19:08:55 GMT",22.97973237,33.3005543,972.8008214,627,3.8,7.4,Night
33,"Mon, 20 May 2019 19:08:56 GMT",22.96952239,33.32056451,972.785063,627,3.8,7.4,Night
34,"Mon, 20 May 2019 19:08:56 GMT",22.97973237,33.3305622,972.8008214,627,3.8,7.5,Night
35,"Mon, 20 May 2019 19:08:57 GMT",22.97973237,33.3255609,972.7171479,627,3.8,7.5,Night
36,"Mon, 20 May 2019 19:08:58 GMT",22.96952239,33.33556806,972.8129537,626,3.8,7.9,Night
37,"Mon, 20 May 2019 19:08:58 GMT",22.97973237,33.35056732,972.8566038,626,3.8,8,Night
38,"Mon, 20 May 2019 19:08:59 GMT",22.97973237,33.35056732,972.7729302,626,3.8,8,Night
39,"Mon, 20 May 2019 19:09:00 GMT",22.97462738,33.33056455,972.7929422,626,3.8,7.8,Night
40,"Mon, 20 May 2019 19:09:00 GMT",22.97462738,33.34056701,972.7650512,627,3.8,7.8,Night
41,"Mon, 20 May 2019 19:09:01 GMT",22.97462738,33.32556331,972.7929422,627,3.8,7.8,Night
42,"Mon, 20 May 2019 19:09:02 GMT",22.97462738,33.34056701,972.7929422,627,3.8,8,Night
43,"Mon, 20 May 2019 19:09:02 GMT",22.96441739,33.34557255,972.7214029,626,3.8,8,Night
44,"Mon, 20 May 2019 19:09:03 GMT",22.97462738,33.35056944,972.7650512,627,3.8,8,Night
45,"Mon, 20 May 2019 19:09:04 GMT",22.97973237,33.36056984,972.7171479,627,3.8,8.1,Night
46,"Mon, 20 May 2019 19:09:04 GMT",22.97462738,33.37557539,972.7929422,627,3.9,8.2,Night
47,"Mon, 20 May 2019 19:09:05 GMT",22.9593124,33.39558477,972.7414144,627,3.9,8.2,Night
48,"Mon, 20 May 2019 19:09:06 GMT",22.96952239,33.39058053,972.8129537,627,3.9,8,Night
49,"Mon, 20 May 2019 19:09:06 GMT",22.96952239,33.4005827,972.7571723,626,3.9,8,Night
50,"Mon, 20 May 2019 19:09:07 GMT",22.96952239,33.43058903,972.8129537,627,3.9,8,Night
51,"Mon, 20 May 2019 19:09:07 GMT",22.9593124,33.43059139,972.7693047,627,3.9,7.5,Night
52,"Mon, 20 May 2019 19:09:08 GMT",22.96441739,33.42058825,972.7771838,627,3.9,7.5,Night
53,"Mon, 20 May 2019 19:09:09 GMT",22.96952239,33.4455921,972.8687352,626,3.9,7.5,Night
54,"Mon, 20 May 2019 19:09:10 GMT",22.96952239,33.45559411,972.7571723,627,3.8,7.4,Night
55,"Mon, 20 May 2019 19:09:10 GMT",22.96952239,33.46059511,972.785063,626,3.7,7.1,Night
56,"Mon, 20 May 2019 19:09:11 GMT",22.9593124,33.46559765,972.7414144,626,3.7,7.1,Night
57,"Mon, 20 May 2019 19:09:12 GMT",22.95420741,33.4605976,972.7335356,627,3.7,7.5,Night
58,"Mon, 20 May 2019 19:09:12 GMT",22.97462738,33.47559737,972.8208331,626,3.7,7.5,Night
59,"Mon, 20 May 2019 19:09:13 GMT",22.9593124,33.47059851,972.7135242,627,3.7,7.5,Night
60,"Mon, 20 May 2019 19:09:14 GMT",22.96441739,33.47559871,972.7492933,626,3.8,8.2,Night
61,"Mon, 20 May 2019 19:09:14 GMT",22.96441739,33.47559871,972.7492933,626,3.9,8.5,Night
62,"Mon, 20 May 2019 19:09:15 GMT",22.96441739,33.47559871,972.7771838,627,3.9,8.5,Night
63,"Mon, 20 May 2019 19:09:16 GMT",22.95420741,33.48060081,972.8172056,627,3.8,8.5,Night
64,"Mon, 20 May 2019 19:09:16 GMT",22.9593124,33.49560273,972.7971949,626,4,8.7,Night
65,"Mon, 20 May 2019 19:09:17 GMT",22.9593124,33.48060022,972.7971949,626,4,8.7,Night
66,"Mon, 20 May 2019 19:09:18 GMT",22.9593124,33.50560436,972.7971949,626,4,8.2,Night
67,"Mon, 20 May 2019 19:09:18 GMT",22.94910242,33.51060565,972.7814363,627,4,8.8,Night
68,"Mon, 20 May 2019 19:09:19 GMT",22.94910242,33.51560634,972.7535465,627,4,8.8,Night
69,"Mon, 20 May 2019 19:09:20 GMT",22.94910242,33.51060565,972.697767,626,4,9,Night
70,"Mon, 20 May 2019 19:09:20 GMT",22.94910242,33.52560769,972.7535465,626,3.9,8.9,Night
71,"Mon, 20 May 2019 19:09:21 GMT",22.94910242,33.53060835,972.7256567,626,3.9,8.9,Night
72,"Mon, 20 May 2019 19:09:21 GMT",22.94910242,33.53060835,972.8372159,626,3.9,8.7,Night
73,"Mon, 20 May 2019 19:09:22 GMT",22.94910242,33.54561029,972.7256567,627,3.9,8.6,Night
74,"Mon, 20 May 2019 19:09:23 GMT",22.94910242,33.55561155,972.7256567,626,3.9,8.6,Night
75,"Mon, 20 May 2019 19:09:24 GMT",22.93889243,33.57061246,972.7377884,626,3.9,8.5,Night
76,"Mon, 20 May 2019 19:09:24 GMT",22.94399742,33.55561127,972.773557,626,3.9,8.5,Night
77,"Mon, 20 May 2019 19:09:25 GMT",22.93889243,33.58561388,972.7098991,627,3.9,8.5,Night
78,"Mon, 20 May 2019 19:09:26 GMT",22.94910242,33.57061339,972.7535465,627,4,8.5,Night
79,"Mon, 20 May 2019 19:09:26 GMT",22.94399742,33.58561452,972.7456674,627,4,8.5,Night
80,"Mon, 20 May 2019 19:09:27 GMT",22.94910242,33.5956163,972.7814363,627,4,8.5,Night
81,"Mon, 20 May 2019 19:09:28 GMT",22.94399742,33.61061704,972.8014466,626,4,8.2,Night
82,"Mon, 20 May 2019 19:09:28 GMT",22.93889243,33.60561568,972.7656777,627,3.9,8,Night
83,"Mon, 20 May 2019 19:09:29 GMT",22.94399742,33.59561555,972.773557,627,3.9,8,Night
84,"Mon, 20 May 2019 19:09:30 GMT",22.93378744,33.60061442,972.8135768,628,3.9,8.1,Night
85,"Mon, 20 May 2019 19:09:30 GMT",22.94399742,33.60561655,972.773557,627,3.9,8.2,Night
86,"Mon, 20 May 2019 19:09:31 GMT",22.93889243,33.61061611,972.7935671,627,3.9,8.2,Night
87,"Mon, 20 May 2019 19:09:32 GMT",22.93889243,33.60561568,972.7656777,628,3.9,8.2,Night
88,"Mon, 20 May 2019 19:09:32 GMT",22.93378744,33.61061518,972.7856876,627,3.9,8.2,Night
89,"Mon, 20 May 2019 19:09:33 GMT",22.93889243,33.61561654,972.8214565,627,3.9,8.2,Night
90,"Mon, 20 May 2019 19:09:34 GMT",22.93889243,33.63061776,972.7935671,627,3.8,8.3,Night
91,"Mon, 20 May 2019 19:09:34 GMT",22.93378744,33.61061518,972.8135768,626,3.8,8.8,Night
92,"Mon, 20 May 2019 19:09:35 GMT",22.92357746,33.62061377,972.6862629,628,3.8,8.8,Night
93,"Mon, 20 May 2019 19:09:36 GMT",22.93378744,33.6306166,972.8135768,627,3.8,8.8,Night
94,"Mon, 20 May 2019 19:09:36 GMT",22.93378744,33.6206159,972.8135768,626,3.9,9.8,Night
95,"Mon, 20 May 2019 19:09:37 GMT",22.93889243,33.61061611,972.7935671,626,3.9,9.8,Night
96,"Mon, 20 May 2019 19:09:38 GMT",22.93378744,33.6306166,972.7299094,627,4,9.9,Night
97,"Mon, 20 May 2019 19:09:38 GMT",22.93378744,33.6206159,972.7856876,626,4,9.9,Night
98,"Mon, 20 May 2019 19:09:39 GMT",22.93889243,33.62561736,972.7377884,627,4,9.9,Night
99,"Mon, 20 May 2019 19:09:40 GMT",22.93378744,33.61061518,972.7856876,626,4,10.6,Night
100,"Mon, 20 May 2019 19:09:40 GMT",22.93889243,33.61061611,972.7656777,627,4,10.8,Night
101,"Mon, 20 May 2019 19:09:41 GMT",22.93378744,33.61061518,972.8135768,627,4,10.8,Night
102,"Mon, 20 May 2019 19:09:42 GMT",22.92868245,33.61061423,972.6941416,628,4,10.5,Night
103,"Mon, 20 May 2019 19:09:42 GMT",22.93889243,33.62561736,972.7935671,627,4,10.7,Night
104,"Mon, 20 May 2019 19:09:43 GMT",22.92357746,33.62061377,972.7978174,627,4,10.7,Night
105,"Mon, 20 May 2019 19:09:44 GMT",22.92868245,33.61561454,972.7499193,628,4,10,Night
106,"Mon, 20 May 2019 19:09:44 GMT",22.92868245,33.61561454,972.7778082,626,3.9,9.7,Night
107,"Mon, 20 May 2019 19:09:45 GMT",22.91847247,33.60561211,972.7341609,626,3.9,9.7,Night
108,"Mon, 20 May 2019 19:09:46 GMT",22.92357746,33.62061377,972.7978174,627,4,9.6,Night
109,"Mon, 20 May 2019 19:09:47 GMT",22.92357746,33.61561353,972.7978174,628,3.9,10.8,Night
110,"Mon, 20 May 2019 19:09:47 GMT",22.91847247,33.6206127,972.7341609,627,4.2,11.5,Night
111,"Mon, 20 May 2019 19:09:48 GMT",22.91847247,33.62561288,972.7620494,627,4.2,11.5,Night
112,"Mon, 20 May 2019 19:09:48 GMT",22.91847247,33.63561321,972.7620494,627,4.2,11.1,Night
113,"Mon, 20 May 2019 19:09:49 GMT",22.90826249,33.62061052,972.7462907,628,4.2,11.1,Night
114,"Mon, 20 May 2019 19:09:50 GMT",22.91847247,33.64561352,972.7620494,627,4.1,10.9,Night
115,"Mon, 20 May 2019 19:09:50 GMT",22.91336748,33.63561196,972.75417,626,4.2,11,Night
116,"Mon, 20 May 2019 19:09:51 GMT",22.91847247,33.6556138,972.7620494,627,4.2,11,Night
117,"Mon, 20 May 2019 19:09:52 GMT",22.9031575,33.65560931,972.7384114,628,4.2,11.3,Night
118,"Mon, 20 May 2019 19:09:52 GMT",22.90826249,33.65561082,972.7741786,628,4.3,11.1,Night
119,"Mon, 20 May 2019 19:09:53 GMT",22.91336748,33.66061239,972.7262818,627,4.3,11.1,Night
120,"Mon, 20 May 2019 19:09:54 GMT",22.90826249,33.64561077,972.7462907,628,4.3,11.3,Night
121,"Mon, 20 May 2019 19:09:54 GMT",22.91847247,33.65061367,972.7341609,628,4.3,11.2,Night
122,"Mon, 20 May 2019 19:09:55 GMT",22.91336748,33.65561231,972.75417,627,4.3,11.2,Night
123,"Mon, 20 May 2019 19:09:56 GMT",22.91336748,33.67061251,972.7262818,628,4.3,11.1,Night
124,"Mon, 20 May 2019 19:09:56 GMT",22.91847247,33.66061393,972.7899378,627,4.3,11,Night
125,"Mon, 20 May 2019 19:09:57 GMT",22.91847247,33.67561427,972.7899378,627,4.3,11,Night
126,"Mon, 20 May 2019 19:09:58 GMT",22.91336748,33.69561268,972.8099464,628,4.3,10.9,Night
127,"Mon, 20 May 2019 19:09:59 GMT",22.90826249,33.68061081,972.7741786,628,4.3,11.4,Night
128,"Mon, 20 May 2019 19:09:59 GMT",22.90826249,33.67561083,972.7462907,627,4.3,11.4,Night
129,"Mon, 20 May 2019 19:10:00 GMT",22.90826249,33.68561079,972.7462907,628,4.2,11.2,Night
130,"Mon, 20 May 2019 19:10:01 GMT",22.9031575,33.67060916,972.7941869,628,4.2,11.2,Night
131,"Mon, 20 May 2019 19:10:01 GMT",22.9031575,33.67560909,972.7941869,627,4.2,11.2,Night
132,"Mon, 20 May 2019 19:10:02 GMT",22.90826249,33.67061084,972.7741786,627,4.2,11.2,Night
133,"Mon, 20 May 2019 19:10:03 GMT",22.91847247,33.69061455,972.7899378,627,4.2,11.2,Night
134,"Mon, 20 May 2019 19:10:03 GMT",22.90826249,33.69561072,972.7741786,627,4.2,11.2,Night
135,"Mon, 20 May 2019 19:10:04 GMT",22.90826249,33.70061068,972.7462907,627,4.2,11.8,Night
136,"Mon, 20 May 2019 19:10:04 GMT",22.91847247,33.7206149,972.8178263,628,4.1,11.6,Night
137,"Mon, 20 May 2019 19:10:05 GMT",22.91336748,33.69061266,972.7820582,628,4.1,11.6,Night
138,"Mon, 20 May 2019 19:10:06 GMT",22.92357746,33.69561656,972.7699288,627,4.1,11.6,Night
139,"Mon, 20 May 2019 19:10:06 GMT",22.91336748,33.71561269,972.75417,627,4.1,10.8,Night
140,"Mon, 20 May 2019 19:10:07 GMT",22.91847247,33.71561486,972.7899378,628,4.1,10.8,Night
141,"Mon, 20 May 2019 19:10:08 GMT",22.91336748,33.73061262,972.8099464,628,4,10.6,Night
142,"Mon, 20 May 2019 19:10:08 GMT",22.92357746,33.72561722,972.7978174,628,4,10.6,Night
143,"Mon, 20 May 2019 19:10:09 GMT",22.92357746,33.74061745,972.7699288,628,4,10.7,Night
144,"Mon, 20 May 2019 19:10:10 GMT",22.92868245,33.74562002,972.7778082,628,4.1,10.4,Night
145,"Mon, 20 May 2019 19:10:10 GMT",22.91847247,33.76561495,972.7620494,627,4.1,10.4,Night
146,"Mon, 20 May 2019 19:10:11 GMT",22.92357746,33.74561751,972.7420401,627,4,10.2,Night
147,"Mon, 20 May 2019 19:10:11 GMT",22.92868245,33.7706205,972.833586,628,4,10.1,Night
148,"Mon, 20 May 2019 19:10:12 GMT",22.91847247,33.76061497,972.8178263,628,4,10.1,Night
149,"Mon, 20 May 2019 19:10:13 GMT",22.92357746,33.76061765,972.7699288,627,4.1,10.7,Night
150,"Mon, 20 May 2019 19:10:13 GMT",22.91847247,33.75561499,972.7341609,628,4.1,10.6,Night
151,"Mon, 20 May 2019 19:10:14 GMT",22.92868245,33.76562042,972.833586,628,4.1,10.6,Night
152,"Mon, 20 May 2019 19:10:15 GMT",22.92357746,33.76061765,972.7699288,627,4.1,10.7,Night
153,"Mon, 20 May 2019 19:10:15 GMT",22.92357746,33.77061771,972.7978174,628,4,10.5,Night
154,"Mon, 20 May 2019 19:10:16 GMT",22.92868245,33.79062076,972.833586,628,4,10.5,Night
155,"Mon, 20 May 2019 19:10:17 GMT",22.92868245,33.78562071,972.7778082,627,4,9.1,Night
156,"Mon, 20 May 2019 19:10:17 GMT",22.91336748,33.77561201,972.7820582,627,4,9.1,Night
157,"Mon, 20 May 2019 19:10:18 GMT",22.91847247,33.79561465,972.7620494,627,3.7,8.4,Night
158,"Mon, 20 May 2019 19:10:18 GMT",22.91847247,33.80061457,972.7620494,627,3.7,8.1,Night
159,"Mon, 20 May 2019 19:10:19 GMT",22.92357746,33.79561773,972.7699288,628,3.7,8.1,Night
160,"Mon, 20 May 2019 19:10:20 GMT",22.92868245,33.8106209,972.7778082,627,3.7,8,Night
161,"Mon, 20 May 2019 19:10:20 GMT",22.93378744,33.82562435,972.7856876,627,3.7,8.7,Night
162,"Mon, 20 May 2019 19:10:21 GMT",22.92868245,33.8106209,972.7778082,627,3.7,8.7,Night
163,"Mon, 20 May 2019 19:10:22 GMT",22.91847247,33.8156143,972.7899378,627,3.7,8.5,Night
164,"Mon, 20 May 2019 19:10:22 GMT",22.92868245,33.8106209,972.7778082,628,3.7,8.7,Night
165,"Mon, 20 May 2019 19:10:23 GMT",22.92357746,33.82061757,972.7699288,627,3.7,8.7,Night
166,"Mon, 20 May 2019 19:10:24 GMT",22.91847247,33.82561408,972.8178263,627,3.6,8.5,Night
167,"Mon, 20 May 2019 19:10:24 GMT",22.91336748,33.83061047,972.7820582,628,3.7,8.7,Night
168,"Mon, 20 May 2019 19:10:25 GMT",22.91336748,33.83561028,972.8378347,627,3.7,8.7,Night
169,"Mon, 20 May 2019 19:10:26 GMT",22.92357746,33.83561738,972.7978174,627,3.7,8.6,Night
170,"Mon, 20 May 2019 19:10:26 GMT",22.92357746,33.83061745,972.7699288,628,3.7,8.9,Night
171,"Mon, 20 May 2019 19:10:27 GMT",22.91847247,33.8406137,972.7899378,627,3.7,8.9,Night
172,"Mon, 20 May 2019 19:10:28 GMT",22.93378744,33.84562451,972.8414659,627,3.7,8.9,Night
173,"Mon, 20 May 2019 19:10:28 GMT",22.91336748,33.85060969,972.75417,627,3.9,9.7,Night
174,"Mon, 20 May 2019 19:10:29 GMT",22.91336748,33.86060925,972.7820582,627,3.9,9.7,Night
175,"Mon, 20 May 2019 19:10:30 GMT",22.92357746,33.86061693,972.7978174,627,4,9.7,Night
176,"Mon, 20 May 2019 19:10:30 GMT",22.91847247,33.84561356,972.7899378,627,4,9.7,Night
177,"Mon, 20 May 2019 19:10:31 GMT",22.91336748,33.86060925,972.7262818,627,4.1,9.5,Night
178,"Mon, 20 May 2019 19:10:32 GMT",22.90826249,33.85060595,972.7741786,628,4.1,9.4,Night
179,"Mon, 20 May 2019 19:10:32 GMT",22.91847247,33.86061309,972.7062726,627,4.1,9.4,Night
180,"Mon, 20 May 2019 19:10:33 GMT",22.91336748,33.8806083,972.6983937,628,4.1,9.6,Night
181,"Mon, 20 May 2019 19:10:34 GMT",22.90826249,33.87560453,972.8299547,627,4.2,8.8,Night
182,"Mon, 20 May 2019 19:10:34 GMT",22.91847247,33.88061237,972.7620494,627,4.2,8.8,Night
183,"Mon, 20 May 2019 19:10:35 GMT",22.90826249,33.87060483,972.7741786,628,4.2,9,Night
184,"Mon, 20 May 2019 19:10:35 GMT",22.90826249,33.87060483,972.7462907,628,4.2,9.1,Night
185,"Mon, 20 May 2019 19:10:36 GMT",22.90826249,33.87560453,972.7462907,628,4.2,9.1,Night
186,"Mon, 20 May 2019 19:10:37 GMT",22.91336748,33.88560804,972.75417,627,4.2,9.1,Night
187,"Mon, 20 May 2019 19:10:37 GMT",22.91336748,33.89060778,972.75417,628,4.2,9.1,Night
188,"Mon, 20 May 2019 19:10:38 GMT",22.91336748,33.89060778,972.7820582,627,4.2,9.1,Night
189,"Mon, 20 May 2019 19:10:39 GMT",22.91336748,33.88560804,972.75417,628,4.2,9,Night
190,"Mon, 20 May 2019 19:10:39 GMT",22.90826249,33.89560326,972.7184027,627,4.2,9,Night
191,"Mon, 20 May 2019 19:10:40 GMT",22.90826249,33.89060358,972.7741786,627,4.1,8.5,Night
192,"Mon, 20 May 2019 19:10:41 GMT",22.90826249,33.90560258,972.7184027,627,4.1,8.7,Night
193,"Mon, 20 May 2019 19:10:41 GMT",22.91336748,33.91060665,972.8378347,627,4.1,8.7,Night
194,"Mon, 20 May 2019 19:10:42 GMT",22.9031575,33.91059779,972.7662991,628,4.1,8.6,Night
195,"Mon, 20 May 2019 19:10:43 GMT",22.90826249,33.91060223,972.7741786,627,4,7.6,Night
196,"Mon, 20 May 2019 19:10:43 GMT",22.89805251,33.91559288,972.7305321,628,4,7.6,Night
197,"Mon, 20 May 2019 19:10:44 GMT",22.89294752,33.93058674,972.6947656,628,4,7.6,Night
198,"Mon, 20 May 2019 19:10:45 GMT",22.9031575,33.92559653,972.7662991,627,4.1,8.6,Night
199,"Mon, 20 May 2019 19:10:45 GMT",22.89805251,33.9205924,972.7026446,627,4.1,8.6,Night
200,"Mon, 20 May 2019 19:10:46 GMT",22.89805251,33.93059142,972.7863071,627,4.1,8.6,Night
201,"Mon, 20 May 2019 19:10:47 GMT",22.90826249,33.93060075,972.8020666,628,4.1,8.7,Night
202,"Mon, 20 May 2019 19:10:47 GMT",22.89805251,33.93059142,972.7863071,628,4.1,8.7,Night
203,"Mon, 20 May 2019 19:10:48 GMT",22.89805251,33.93059142,972.7584196,627,4.2,9.2,Night
204,"Mon, 20 May 2019 19:10:49 GMT",22.89294752,33.94058561,972.7505401,627,4.1,9.1,Night
205,"Mon, 20 May 2019 19:10:49 GMT",22.89805251,33.93559092,972.7863071,628,4.1,9.1,Night
206,"Mon, 20 May 2019 19:10:50 GMT",22.89805251,33.93559092,972.7584196,628,4,9.1,Night
207,"Mon, 20 May 2019 19:10:51 GMT",22.90826249,33.94559957,972.7462907,628,4,8.9,Night
208,"Mon, 20 May 2019 19:10:51 GMT",22.90826249,33.92560113,972.7741786,628,4,8.9,Night
209,"Mon, 20 May 2019 19:10:52 GMT",22.89805251,33.95058937,972.7305321,628,4,9.2,Night
210,"Mon, 20 May 2019 19:10:53 GMT",22.9031575,33.97559182,972.7105236,627,4,8.9,Night
211,"Mon, 20 May 2019 19:10:53 GMT",22.90826249,33.97059745,972.8299547,628,4,8.9,Night
212,"Mon, 20 May 2019 19:10:54 GMT",22.90826249,33.97059745,972.6905148,627,4,9.1,Night
213,"Mon, 20 May 2019 19:10:55 GMT",22.9031575,33.96559282,972.7105236,627,3.9,9.2,Night
214,"Mon, 20 May 2019 19:10:55 GMT",22.90826249,33.98059655,972.8020666,627,3.9,9.2,Night
215,"Mon, 20 May 2019 19:10:56 GMT",22.89805251,33.99058491,972.7305321,627,4,9.3,Night
216,"Mon, 20 May 2019 19:10:57 GMT",22.9031575,33.99059027,972.7105236,628,3.9,9,Night
217,"Mon, 20 May 2019 19:10:57 GMT",22.90826249,33.99059562,972.7462907,627,3.9,9,Night
218,"Mon, 20 May 2019 19:10:58 GMT",22.89805251,33.99558432,972.7584196,627,3.9,9,Night
219,"Mon, 20 May 2019 19:10:59 GMT",22.90826249,34.00559417,972.7741786,627,3.7,7.8,Night
220,"Mon, 20 May 2019 19:10:59 GMT",22.9031575,33.99059027,972.7662991,628,3.7,7.8,Night
221,"Mon, 20 May 2019 19:11:00 GMT",22.9031575,33.98059131,972.7384114,627,3.7,7.8,Night
222,"Mon, 20 May 2019 19:11:00 GMT",22.9031575,34.00558865,972.7662991,628,3.6,8.2,Night
223,"Mon, 20 May 2019 19:11:01 GMT",22.9031575,34.0105881,972.7662991,627,3.6,8.2,Night
224,"Mon, 20 May 2019 19:11:02 GMT",22.91336748,34.00559969,972.75417,628,3.6,8.1,Night
225,"Mon, 20 May 2019 19:11:02 GMT",22.90826249,34.01559317,972.7184027,627,3.5,8.5,Night
226,"Mon, 20 May 2019 19:11:03 GMT",22.90826249,34.02559214,972.7741786,628,3.5,8.5,Night
227,"Mon, 20 May 2019 19:11:04 GMT",22.90826249,34.02559214,972.6905148,628,3.5,8.8,Night
228,"Mon, 20 May 2019 19:11:04 GMT",22.91336748,34.02559789,972.75417,628,3.6,8.1,Night
229,"Mon, 20 May 2019 19:11:05 GMT",22.91847247,34.03560279,972.7899378,627,3.6,8.1,Night
230,"Mon, 20 May 2019 19:11:06 GMT",22.91336748,34.02559789,972.75417,627,3.5,8.1,Night
231,"Mon, 20 May 2019 19:11:06 GMT",22.91336748,34.02559789,972.7262818,628,3.4,8,Night
232,"Mon, 20 May 2019 19:11:07 GMT",22.92868245,34.02061535,972.7778082,628,3.4,8,Night
233,"Mon, 20 May 2019 19:11:08 GMT",22.90826249,34.01559317,972.7741786,628,3.5,8.2,Night
234,"Mon, 20 May 2019 19:11:08 GMT",22.91847247,34.03560279,972.7899378,628,3.5,8.1,Night
235,"Mon, 20 May 2019 19:11:09 GMT",22.91847247,34.04060236,972.7341609,628,3.5,8.1,Night
236,"Mon, 20 May 2019 19:11:10 GMT",22.91336748,34.05559497,972.6983937,627,3.5,8.3,Night
237,"Mon, 20 May 2019 19:11:10 GMT",22.91336748,34.04559597,972.8099464,627,3.5,8.3,Night
238,"Mon, 20 May 2019 19:11:11 GMT",22.90826249,34.05058944,972.7741786,628,3.5,8.3,Night
239,"Mon, 20 May 2019 19:11:12 GMT",22.91336748,34.06059445,972.7820582,628,3.6,8.7,Night
240,"Mon, 20 May 2019 19:11:12 GMT",22.90826249,34.05558888,972.6905148,627,3.6,8.8,Night
241,"Mon, 20 May 2019 19:11:13 GMT",22.91336748,34.07559287,972.7820582,628,3.6,8.8,Night
242,"Mon, 20 May 2019 19:11:14 GMT",22.91847247,34.06060059,972.7620494,627,3.7,9.1,Night
243,"Mon, 20 May 2019 19:11:14 GMT",22.91847247,34.0805987,972.7620494,628,3.7,8.2,Night
244,"Mon, 20 May 2019 19:11:15 GMT",22.92357746,34.0706059,972.7699288,628,3.7,8.2,Night
245,"Mon, 20 May 2019 19:11:16 GMT",22.92357746,34.07560548,972.7978174,628,3.6,8.2,Night
246,"Mon, 20 May 2019 19:11:16 GMT",22.91847247,34.0805987,972.7062726,628,3.7,8.3,Night
247,"Mon, 20 May 2019 19:11:17 GMT",22.92357746,34.0706059,972.7699288,627,3.7,8.3,Night
248,"Mon, 20 May 2019 19:11:18 GMT",22.91336748,34.07059341,972.6983937,627,3.6,7.8,Night
249,"Mon, 20 May 2019 19:11:18 GMT",22.91336748,34.07559287,972.7262818,628,3.6,7.8,Night
250,"Mon, 20 May 2019 19:11:19 GMT",22.91847247,34.0855982,972.7341609,628,3.6,7.8,Night
251,"Mon, 20 May 2019 19:11:20 GMT",22.92357746,34.06560631,972.7699288,627,3.7,8.1,Night
